trend_scope,year,month,month_num,commodity_group,pest_family,province,municipality,incident_records,incident_points,affected_area_ha,affected_farmers,treated_area_ha,untreated_area_ha,treatment_gap_ha,avg_infestation_pct,max_infestation_pct,avg_severity,high_severity_records,top_pest_family,top_commodity,risk_score,risk_class
region_month,2015,January,1,,,,,14,13,4925.6,0,4888.6,0,0,1.26,5,0,0,Rodents,rice,18.61,Watchlist
region_month,2015,July,7,,,,,5,5,108,0,93,0,0,7.3,12.5,0,0,Rodents,rice,4.52,Watchlist
region_month,2016,January,1,,,,,2,2,681,0,671,0,0,1.5,1.5,0,0,Rodents,rice,18.5,Watchlist
region_month,2016,February,2,,,,,11,11,2934.2,0,2899.2,0,0,0.78,2,0,0,Rodents,rice,23.84,Watchlist
region_month,2016,March,3,,,,,7,7,125.05,0,125.05,0,0,11.33,35,0,0,Rodents,rice,4.67,Watchlist
region_month,2016,August,8,,,,,2,2,166,0,166,0,0,2.88,5,0,0,Rodents,rice,11.1,Watchlist
region_month,2016,September,9,,,,,2,2,5,0,5,0,0,0.75,0.75,0,0,Rice Tungro Virus,rice,0.5,Watchlist
region_month,2016,December,12,,,,,4,4,88,0,88,0,0,1.12,1.5,0,0,Rodents,rice,3.05,Watchlist
region_month,2017,January,1,,,,,10,10,1365.46,0,1365.46,0,0,4.62,12.5,0,0,Cutworm/Armyworm,rice,14.25,Watchlist
region_month,2017,February,2,,,,,8,8,1994.65,0,1994.65,0,0,13.34,65,0,1,Bacterial Leaf Streak,rice,22.5,Watchlist
region_month,2017,March,3,,,,,7,7,96.5,0,96.5,0,0,4.36,10.5,0,0,Plant Hopper,rice,2.83,Watchlist
region_month,2017,May,5,,,,,2,2,106,0,106,0,0,11.25,12.5,0,0,Plant Hopper,rice,9.45,Watchlist
region_month,2017,July-August,7,,,,,8,8,1301,0,1301,0,0,3.12,5,0,0,Bacterial Leaf Streak,rice,12.61,Watchlist
region_month,2017,August,8,,,,,12,12,769.9,0,754.9,0,0,2.7,5,0,0,Bacterial Leaf Streak,rice,8.58,Watchlist
region_month,2017,September,9,,,,,1,1,10,0,10,0,0,2,2,0,0,Rbb,rice,1.8,Watchlist
region_month,2017,December,12,,,,,3,3,55.5,0,55.5,0,0,5,7.5,0,0,Rbb,rice,3.57,Watchlist
region_month,2018,January,1,,,,,14,14,1918.45,0,1918.45,0,0,1.62,2,0,0,Rodents,rice,12.93,Watchlist
region_month,2018,February,2,,,,,3,3,206,0,206,0,0,7.25,12.5,0,0,Bacterial Leaf Streak,rice,9.8,Watchlist
region_month,2019,January,1,,,,,30,30,818,0,818,0,0,1.8,5,0,0,Rodents,rice,3.86,Watchlist
region_month,2019,February,2,,,,,64,62,151.05,0,148.05,0,0,3.12,20,0,0,Rbb,rice,1.08,Watchlist
region_month,2019,March,3,,,,,62,62,211.74,0,211.74,0,0,2.44,20,0,0,Stem/Shoot/Fruit Borer,rice,1.04,Watchlist
region_month,2019,April,4,,,,,25,25,115.3,0,115.3,0,0,5.52,20,0,0,Plant Hopper,rice,1.95,Watchlist
region_month,2019,May,5,,,,,8,8,11.9,0,11.9,0,0,2.25,5,0,0,Blast/Blight/Spot,rice,0.76,Watchlist
region_month,2019,June,6,,,,,8,8,23.6,0,23.6,0,0,5.25,20,0,0,Disease - Fungal/Bacterial,corn,1.69,Watchlist
region_month,2019,July,7,,,,,29,29,98.25,0,98.25,0,0,11.66,70,0,2,Fall Armyworm,corn,3.35,Watchlist
region_month,2019,August,8,,,,,28,28,58.3,0,58.3,0,0,12.86,80,0,2,Fall Armyworm,corn,3.47,Watchlist
region_month,2019,September,9,,,,,36,36,20.46,0,20.46,0,0,9.08,50,0,1,Fall Armyworm,corn,2.34,Watchlist
region_month,2019,October,10,,,,,88,88,308.94,0,298.94,0,0,14.81,62,0,6,Fall Armyworm,corn,4.14,Watchlist
region_month,2019,November,11,,,,,99,99,157.03,0,157.03,0,0,14.1,50,0,1,Fall Armyworm,corn,3.69,Watchlist
region_month,2019,December,12,,,,,10,10,14.2,0,14.2,0,0,12,26,0,0,Fall Armyworm,corn,3.19,Watchlist
region_month,2020,January,1,,,,,23,23,64.4,0,64.4,0,0,16.71,70,0,1,Fall Armyworm,corn,4.53,Watchlist
region_month,2020,February,2,,,,,209,209,3781.15,0,3781.15,0,0,28.94,90,0,20,Fall Armyworm,corn,9.5,Watchlist
region_month,2020,MARCH,3,,,,,62,62,502.6,0,502.6,0,0,33.53,80,0,9,Fall Armyworm,corn,9.39,Watchlist
region_month,2020,April,4,,,,,5,5,15,0,15,0,0,32,40,0,0,Fall Armyworm,corn,8.36,Watchlist
region_month,2020,May,5,,,,,27,27,199.68,0,199.68,0,0,33.26,100,0,6,Fall Armyworm,corn,9.24,Watchlist
region_month,2020,June,6,,,,,152,150,3115.26,0,3115.26,0,0,29.69,95,0,28,Fall Armyworm,corn,9.89,Watchlist
region_month,2020,July,7,,,,,119,119,2031.78,0,2031.78,0,0,23.56,100,0,14,Fall Armyworm,corn,8.02,Watchlist
region_month,2020,August,8,,,,,43,43,418.63,5,418.63,0,0,31.12,98,0,11,Fall Armyworm,corn,8.83,Watchlist
region_month,2020,September,9,,,,,38,38,580.65,0,580.65,0,0,27.97,100,0,9,Fall Armyworm,rice,8.54,Watchlist
region_month,2020,October,10,,,,,60,60,545.15,0,545.15,0,0,14.57,80,0,6,Fall Armyworm,corn,4.78,Watchlist
region_month,2020,November,11,,,,,45,45,619.65,1,629.65,990,990,14.31,75,0,3,Fall Armyworm,corn,5.53,Watchlist
region_month,2020,December,12,,,,,22,22,681.4,91,136.4,545,545,15.94,40,0,0,Fall Armyworm,corn,7.82,Watchlist
region_month,2021,January,1,,,,,108,108,2293.44,498,2293.44,0,0,14.54,50,0,2,Fall Armyworm,rice,7.29,Watchlist
region_month,2021,February,2,,,,,142,142,3117.96,2008,3103.41,0,0,17.15,78,9,11,Fall Armyworm,corn,9.7,Watchlist
region_month,2021,March,3,,,,,148,148,1494.24,1839,1493.74,0,0,13.44,55,0,3,Plant Hopper,rice,7.4,Watchlist
region_month,2021,April,4,,,,,78,78,1640.35,1716,1640.35,0,0,24.49,76,0,9,Plant Hopper,rice,12.03,Watchlist
region_month,2021,May,5,,,,,28,28,46.94,108,45.4,0,0,14.61,60,9,2,Fall Armyworm,rice,5.36,Watchlist
region_month,2021,June,6,,,,,62,61,254.19,390,217.11,0,0,12.26,80,0,4,Fall Armyworm,rice,5.1,Watchlist
region_month,2021,July,7,,,,,177,176,3431.96,3003,3423.96,0,0,11.62,70,0,2,Fall Armyworm,corn,8.63,Watchlist
region_month,2021,August,8,,,,,128,128,2323.44,1868,2337.44,0,0,15.35,90,0,5,Plant Hopper,rice,8.92,Watchlist
region_month,2021,September,9,,,,,161,159,3390.19,1050,3370.19,0,0,23.43,90,0,31,Plant Hopper,rice,10.11,Watchlist
region_month,2021,October,10,,,,,42,42,766.4,103,766.4,0,0,19.79,70,0,8,Plant Hopper,rice,7.84,Watchlist
region_month,2021,November,11,,,,,65,65,1053.03,709,1030.03,0,0,9.8,38,9,2,Fall Armyworm,corn,7.55,Watchlist
region_month,2021,December,12,,,,,92,92,1129.34,779,1126.64,231,231,6.73,18,0,0,Fall Armyworm,corn,5.79,Watchlist
region_month,2022,January,1,,,,,213,211,4188.73,2535,4196.26,0,0,11.95,89,0,4,Rodents,rice,8.19,Watchlist
region_month,2022,February,2,,,,,333,333,3352.97,2736,3355.28,0,0,20.45,90,0,30,Blast/Blight/Spot,rice,8.35,Watchlist
region_month,2022,March,3,,,,,224,224,1698.12,1876,1695.08,2,2,29.24,80,0,46,Plant Hopper,rice,9.94,Watchlist
region_month,2022,April,4,,,,,83,83,370.37,452,342.79,0,0,20.22,80,0,11,Blast/Blight/Spot,rice,6.97,Watchlist
region_month,2022,May,5,,,,,80,80,3209.59,3095,3209.89,0,0,27.13,80,0,11,Fall Armyworm,corn,16.04,Watchlist
region_month,2022,June,6,,,,,83,83,2567.53,2438,2564.37,0,0,20.41,70,0,9,Fall Armyworm,corn,13.71,Watchlist
region_month,2022,July,7,,,,,102,102,3453.39,2465,3544.39,0,0,14.69,46,0,0,Fall Armyworm,rice,12.11,Watchlist
region_month,2022,August,8,,,,,82,82,1237.8,1105,1234.8,0,0,12.57,50,0,5,Rodents,rice,7.93,Watchlist
region_month,2022,September,9,,,,,62,60,929.31,715,637.21,0,0,11.81,40,0,0,Plant Hopper,rice,7.41,Watchlist
region_month,2022,October,10,,,,,47,46,419.65,300,431.35,0,0,15.77,70,0,2,Fall Armyworm,corn,6.65,Watchlist
region_month,2022,November,11,,,,,73,73,839.93,884,727.12,0,0,12.53,38,0,0,Fall Armyworm,rice,6.42,Watchlist
region_month,2022,December,12,,,,,86,86,1704.12,1744,1710.62,0,0,14.52,50,0,1,Fall Armyworm,rice,10.09,Watchlist
region_month,2023,January,1,,,,,51,51,1516.3,1288,1516.3,0,0,19,55,0,4,Rodents,corn,12.96,Watchlist
region_month,2023,February,2,,,,,42,40,628.4,423,628.4,0,0,17.67,45,0,0,Fall Armyworm,corn,8.8,Watchlist
region_month,2023,March,3,,,,,58,58,840.76,825,840.76,0,0,12.91,70,0,2,Fall Armyworm,corn,7.63,Watchlist
region_month,2023,April,4,,,,,14,14,247.2,352,90,42,42,21.64,45,0,0,Fall Armyworm,rice,14.14,Watchlist
region_month,2023,May,5,,,,,113,112,2955.97,2391,1360.97,1766.56,1766.56,28.94,81,0,28,Fall Armyworm,corn,17.83,Watchlist
region_month,2023,June,6,,,,,90,88,2942.34,2641,1141.29,2424.15,2424.15,23.56,95,0,10,Fall Armyworm,corn,20.64,Watchlist
region_month,2023,July,7,,,,,77,77,2232.78,1759,2662.63,1051.31,1051.31,19.44,70,0,5,Fall Armyworm,corn,15.16,Watchlist
region_month,2023,August,8,,,,,114,114,3776.5,1959,3170,5697.54,5697.54,19.66,70,0,8,Plant Hopper,rice,17.4,Watchlist
region_month,2023,September,9,,,,,80,80,892.96,676,592.11,796.85,796.85,17.38,70,0,4,Plant Hopper,rice,9.09,Watchlist
region_month,2023,October,10,,,,,87,86,848.4,1057,597.05,299.85,299.85,14,40,0,0,Fall Armyworm,corn,8.42,Watchlist
region_month,2023,November,11,,,,,227,223,2294.7,3714,2228.7,60,60,14.82,90,0,10,Fall Armyworm,corn,8.96,Watchlist
region_month,2023,December,12,,,,,48,48,655.7,605,628.7,27,27,12.83,20,3.12,1,Fall Armyworm,corn,13.48,Watchlist
region_month,2024,January,1,,,,,146,145,2775.53,2291,1522.83,1498.7,1498.7,15.25,70,3.52,19,Rodents,rice,16.88,Watchlist
region_month,2024,February,2,,,,,250,246,4473.9,3874,3027.5,1475.4,1475.4,17.82,85,3.85,43,Plant Hopper,rice,17.72,Watchlist
region_month,2024,March,3,,,,,178,175,3141.93,3702,1826.23,897.3,897.3,20.3,100,4.72,57,Plant Hopper,rice,20.27,Watchlist
region_month,2024,April,4,,,,,140,140,3004.04,4180,1410.34,1623.2,1623.2,15.07,70,6.2,79,Cassava Phytoplasma/Mosaic,rice,24.18,Watchlist
region_month,2024,May,5,,,,,101,101,2258.07,2422,1363.7,932.3,932.3,13.14,80,2.88,13,Fall Armyworm,rice,16.69,Watchlist
region_month,2024,June,6,,,,,110,108,2222.3,2553,1910.9,311.4,311.4,21.33,66,2.8,12,Fall Armyworm,corn,18.22,Watchlist
region_month,2024,July,7,,,,,154,154,3685.42,3620,2788.53,915.89,915.89,29.76,87.5,3.28,47,Fall Armyworm,corn,21.42,Watchlist
region_month,2024,August,8,,,,,204,204,2567.8,2846.4,2712.56,226.42,226.42,15.93,60,3.67,13,Fall Armyworm,rice,15.27,Watchlist
region_month,2024,September,9,,,,,100,99,625.95,798,558.93,63.73,63.73,11.18,55,3.42,6,Stem/Shoot/Fruit Borer,rice,11.51,Watchlist
region_month,2024,October,10,,,,,99,99,612.12,860,584.6,27.24,27.24,13.44,77,2.98,7,Fall Armyworm,rice,11.19,Watchlist
region_month,2024,November,11,,,,,48,48,216.65,483,197.28,21.95,21.95,18.27,90,3.48,2,Fall Armyworm,rice,13.64,Watchlist
region_month,2024,December,12,,,,,116,116,719.79,2062,496.14,182.01,182.01,12.37,50,3.48,13,Fall Armyworm,rice,14.51,Watchlist
region_month,2025,January,1,,,,,152,152,1061.9,2289,973.42,180.61,180.61,14.75,100,3.51,9,Leaf Folder/Miner,rice,14.41,Watchlist
region_month,2025,February,2,,,,,252,252,3184.58,3121,2225.3,972.23,972.23,19.74,100,4.21,54,Bacterial Leaf Streak,rice,17.13,Watchlist
region_month,2025,March,3,,,,,252,250,2950.49,3006,2075.54,844.8,844.8,19.78,100,4.23,63,Fall Armyworm,rice,16.82,Watchlist
region_month,2025,April,4,,,,,133,133,958.42,1253,748.87,192.84,192.84,15.01,100,4.62,28,Stem/Shoot/Fruit Borer,rice,15.08,Watchlist
region_month,2025,May,5,,,,,93,91,645.5,915,560.7,78.55,78.55,24.4,100,3.62,16,Fall Armyworm,rice,15.47,Watchlist
region_month,2025,June,6,,,,,157,157,1523.09,2485,1146.18,151.23,151.23,19.81,100,2.91,20,Fall Armyworm,corn,15.18,Watchlist
region_month,2025,July,7,,,,,81,79,1059.99,1471,1042.46,134.27,134.27,17.92,50,2.44,1,Fall Armyworm,corn,14.96,Watchlist
region_month,2025,August,8,,,,,128,128,1223.51,1807,992.91,277.33,277.33,15.52,80,3.22,8,Fall Armyworm,rice,14.36,Watchlist
region_month,2025,September,9,,,,,94,94,563.83,1279,402.32,216.01,216.01,12.47,75.4,3.67,4,Stem/Shoot/Fruit Borer,rice,13.75,Watchlist
region_month,2025,October,10,,,,,91,91,383.44,680,258.3,138.94,138.94,23.57,90.32,4.63,28,S.Rys/Rtv/Rolp,rice,16.43,Watchlist
region_month,2025,November,11,,,,,56,55,781.93,968,771.09,147.1,147.1,18.61,80,3.21,5,Fall Armyworm,corn,15.78,Watchlist
region_month,2025,December,12,,,,,22,22,135.57,271,145.82,12.75,12.75,14.53,80,2.73,1,Fall Armyworm,rice,12.23,Watchlist
region_month,2026,January,1,,,,,98,98,1263.62,1199,1240.62,164.3,164.3,18.84,63.64,3.79,8,Fall Armyworm,rice,15.91,Watchlist
region_month,2026,February,2,,,,,94,93,680.89,1420,610.2,106.38,106.38,9.57,40,3.34,4,Rodents,rice,12.32,Watchlist
region_month,2026,June,6,,,,,33,33,156.37,431,80.74,75.63,75.63,5.17,19.7,3.15,0,Stem/Shoot/Fruit Borer,rice,9.85,Watchlist
region_month,2026,July,7,,,,,61,59,295.96,855,286.58,482.01,482.01,6.02,21,3.49,2,Stem/Shoot/Fruit Borer,rice,12.48,Watchlist
region_month,2026,December,12,,,,,1,1,9.6,3,9.6,0,0,30,30,1,0,Fall Armyworm,corn,11.1,Watchlist
commodity_month,2015,January,1,corn,,,,3,3,143,0,106,0,0,0.55,0.75,0,0,Rodents,corn,6.1,Watchlist
commodity_month,2015,January,1,rice,,,,11,10,4782.6,0,4782.6,0,0,1.46,5,0,0,Rodents,rice,22.02,Watchlist
commodity_month,2015,July,7,rice,,,,5,5,108,0,93,0,0,7.3,12.5,0,0,Rodents,rice,4.52,Watchlist
commodity_month,2016,January,1,rice,,,,2,2,681,0,671,0,0,1.5,1.5,0,0,Rodents,rice,18.5,Watchlist
commodity_month,2016,February,2,corn,,,,1,1,125,0,125,0,0,0.06,0.06,0,0,Rodents,corn,15.6,Watchlist
commodity_month,2016,February,2,rice,,,,10,10,2809.2,0,2774.2,0,0,0.86,2,0,0,Rodents,rice,24.66,Watchlist
commodity_month,2016,March,3,corn,,,,1,1,1,0,1,0,0,5,5,0,0,Plant Hopper,corn,1.4,Watchlist
commodity_month,2016,March,3,rice,,,,6,6,124.05,0,124.05,0,0,12.6,35,0,0,Rodents,rice,5.22,Watchlist
commodity_month,2016,August,8,rice,,,,2,2,166,0,166,0,0,2.88,5,0,0,Rodents,rice,11.1,Watchlist
commodity_month,2016,September,9,rice,,,,2,2,5,0,5,0,0,0.75,0.75,0,0,Rice Tungro Virus,rice,0.5,Watchlist
commodity_month,2016,December,12,corn,,,,1,1,47,0,47,0,0,1,1,0,0,Rodents,corn,6.1,Watchlist
commodity_month,2016,December,12,rice,,,,3,3,41,0,41,0,0,1.17,1.5,0,0,Rodents,rice,2.03,Watchlist
commodity_month,2017,January,1,corn,,,,4,4,438,0,438,0,0,5,5,0,0,Cutworm/Armyworm,corn,13.7,Watchlist
commodity_month,2017,January,1,rice,,,,6,6,927.46,0,927.46,0,0,4.32,12.5,0,0,Rodents,rice,14.62,Watchlist
commodity_month,2017,February,2,corn,,,,1,1,655.65,0,655.65,0,0,5,5,0,0,Cutworm/Armyworm,corn,36.2,Moderate
commodity_month,2017,February,2,rice,,,,7,7,1339,0,1339,0,0,14.53,65,0,1,Bacterial Leaf Streak,rice,20.54,Watchlist
commodity_month,2017,March,3,rice,,,,7,7,96.5,0,96.5,0,0,4.36,10.5,0,0,Plant Hopper,rice,2.83,Watchlist
commodity_month,2017,May,5,rice,,,,2,2,106,0,106,0,0,11.25,12.5,0,0,Plant Hopper,rice,9.45,Watchlist
commodity_month,2017,July-August,7,rice,,,,8,8,1301,0,1301,0,0,3.12,5,0,0,Bacterial Leaf Streak,rice,12.61,Watchlist
commodity_month,2017,August,8,rice,,,,12,12,769.9,0,754.9,0,0,2.7,5,0,0,Bacterial Leaf Streak,rice,8.58,Watchlist
commodity_month,2017,September,9,rice,,,,1,1,10,0,10,0,0,2,2,0,0,Rbb,rice,1.8,Watchlist
commodity_month,2017,December,12,rice,,,,3,3,55.5,0,55.5,0,0,5,7.5,0,0,Rbb,rice,3.57,Watchlist
commodity_month,2018,January,1,corn,,,,5,5,463,0,463,0,0,1,1,0,0,Rodents,corn,11.82,Watchlist
commodity_month,2018,January,1,rice,,,,9,9,1455.45,0,1455.45,0,0,2,2,0,0,Rodents,rice,13.54,Watchlist
commodity_month,2018,February,2,rice,,,,3,3,206,0,206,0,0,7.25,12.5,0,0,Bacterial Leaf Streak,rice,9.8,Watchlist
commodity_month,2019,January,1,corn,,,,7,7,12,0,12,0,0,1,1,0,0,Rodents,corn,0.47,Watchlist
commodity_month,2019,January,1,rice,,,,23,23,806,0,806,0,0,2.04,5,0,0,Rodents,rice,4.89,Watchlist
commodity_month,2019,February,2,corn,,,,3,3,3,0,3,0,0,1,1,0,0,Plant Hopper,corn,0.37,Watchlist
commodity_month,2019,February,2,rice,,,,61,59,148.05,0,145.05,0,0,3.23,20,0,0,Rbb,rice,1.11,Watchlist
commodity_month,2019,March,3,corn,,,,8,8,29.5,0,29.5,0,0,1,1,0,0,Rodents,corn,0.71,Watchlist
commodity_month,2019,March,3,rice,,,,54,54,182.24,0,182.24,0,0,2.65,20,0,0,Stem/Shoot/Fruit Borer,rice,1.09,Watchlist
commodity_month,2019,April,4,rice,,,,25,25,115.3,0,115.3,0,0,5.52,20,0,0,Plant Hopper,rice,1.95,Watchlist
commodity_month,2019,May,5,rice,,,,8,8,11.9,0,11.9,0,0,2.25,5,0,0,Blast/Blight/Spot,rice,0.76,Watchlist
commodity_month,2019,June,6,corn,,,,5,5,16.3,0,16.3,0,0,3.6,10,0,0,Disease - Fungal/Bacterial,corn,1.32,Watchlist
commodity_month,2019,June,6,rice,,,,3,3,7.3,0,7.3,0,0,8,20,0,0,Rbb,rice,2.3,Watchlist
commodity_month,2019,July,7,corn,,,,20,20,77.45,0,77.45,0,0,16.2,70,0,2,Fall Armyworm,corn,4.55,Watchlist
commodity_month,2019,July,7,rice,,,,9,9,20.8,0,20.8,0,0,1.56,2,0,0,Bacterial Leaf Blight,rice,0.68,Watchlist
commodity_month,2019,August,8,corn,,,,19,19,20.3,0,20.3,0,0,15.68,80,0,2,Fall Armyworm,corn,4.05,Watchlist
commodity_month,2019,August,8,rice,,,,9,9,38,0,38,0,0,6.89,15,0,0,Rbb,rice,2.24,Watchlist
commodity_month,2019,September,9,corn,,,,34,34,13.31,0,13.31,0,0,8.74,50,0,1,Fall Armyworm,corn,2.24,Watchlist
commodity_month,2019,September,9,rice,,,,2,2,7.15,0,7.15,0,0,15,15,0,0,Plant Hopper,rice,4.2,Watchlist
commodity_month,2019,October,10,corn,,,,73,73,61.88,0,61.88,0,0,17.07,62,0,6,Fall Armyworm,corn,4.37,Watchlist
commodity_month,2019,October,10,rice,,,,15,15,247.05,0,237.05,0,0,3.8,5,0,0,Plant Hopper,rice,3,Watchlist
commodity_month,2019,November,11,corn,,,,94,94,127.03,0,127.03,0,0,14.48,50,0,1,Fall Armyworm,corn,3.79,Watchlist
commodity_month,2019,November,11,rice,,,,5,5,30,0,30,0,0,5.25,15,0,0,Rbb,rice,1.78,Watchlist
commodity_month,2019,December,12,corn,,,,10,10,14.2,0,14.2,0,0,12,26,0,0,Fall Armyworm,corn,3.19,Watchlist
commodity_month,2020,January,1,corn,,,,23,23,64.4,0,64.4,0,0,16.71,70,0,1,Fall Armyworm,corn,4.53,Watchlist
commodity_month,2020,February,2,corn,,,,209,209,3781.15,0,3781.15,0,0,28.94,90,0,20,Fall Armyworm,corn,9.5,Watchlist
commodity_month,2020,MARCH,3,corn,,,,62,62,502.6,0,502.6,0,0,33.53,80,0,9,Fall Armyworm,corn,9.39,Watchlist
commodity_month,2020,April,4,corn,,,,5,5,15,0,15,0,0,32,40,0,0,Fall Armyworm,corn,8.36,Watchlist
commodity_month,2020,May,5,corn,,,,27,27,199.68,0,199.68,0,0,33.26,100,0,6,Fall Armyworm,corn,9.24,Watchlist
commodity_month,2020,June,6,corn,,,,152,150,3115.26,0,3115.26,0,0,29.69,95,0,28,Fall Armyworm,corn,9.89,Watchlist
commodity_month,2020,July,7,corn,,,,111,111,1768.96,0,1768.96,0,0,23.82,100,0,13,Fall Armyworm,corn,7.95,Watchlist
commodity_month,2020,July,7,rice,,,,8,8,262.82,0,262.82,0,0,20,60,0,1,Leaf Folder/Miner,rice,9.09,Watchlist
commodity_month,2020,August,8,corn,,,,31,31,244.73,5,244.73,0,0,35.74,98,0,10,Fall Armyworm,corn,9.96,Watchlist
commodity_month,2020,August,8,rice,,,,12,12,173.9,0,173.9,0,0,18.09,60,0,1,Leaf Folder/Miner,rice,5.93,Watchlist
commodity_month,2020,September,9,corn,,,,16,16,74.95,0,74.95,0,0,40.44,100,0,7,Fall Armyworm,corn,10.7,Watchlist
commodity_month,2020,September,9,rice,,,,22,22,505.7,0,505.7,0,0,18,90,0,2,Plant Hopper,rice,6.96,Watchlist
commodity_month,2020,October,10,corn,,,,42,42,318.3,0,318.3,0,0,9.64,50,0,1,Fall Armyworm,corn,3.36,Watchlist
commodity_month,2020,October,10,rice,,,,18,18,226.85,0,226.85,0,0,26.06,80,0,5,Leaf Folder/Miner,rice,8.11,Watchlist
commodity_month,2020,November,11,corn,,,,25,25,243.45,1,243.45,0,0,11.52,40,0,0,Fall Armyworm,corn,4.1,Watchlist
commodity_month,2020,November,11,rice,,,,20,20,376.2,0,386.2,990,990,17.81,75,0,3,Rbb,rice,7.3,Watchlist
commodity_month,2020,December,12,corn,,,,13,13,77.4,91,77.4,0,0,11.15,40,0,0,Fall Armyworm,corn,5.28,Watchlist
commodity_month,2020,December,12,rice,,,,9,9,604,0,59,545,545,22.86,35,0,0,Bacterial Leaf Blight,rice,11.49,Watchlist
commodity_month,2021,January,1,corn,,,,51,51,1980.94,0,1980.94,0,0,16.64,50,0,1,Fall Armyworm,corn,9.02,Watchlist
commodity_month,2021,January,1,rice,,,,57,57,312.5,498,312.5,0,0,12.66,50,0,1,Rodents,rice,5.75,Watchlist
commodity_month,2021,February,2,corn,,,,97,97,2303.06,1632,2303.06,0,0,17.03,78,0,7,Fall Armyworm,corn,9.86,Watchlist
commodity_month,2021,February,2,hvc,,,,12,12,39.8,72,40.05,0,0,21.25,60,9,3,Cutworm/Armyworm,hvc,9.72,Watchlist
commodity_month,2021,February,2,rice,,,,33,33,775.1,304,760.3,0,0,16.03,75,0,1,Leaf Folder/Miner,rice,9.21,Watchlist
commodity_month,2021,March,3,corn,,,,59,59,950.95,751,950.45,0,0,16.58,55,0,1,Fall Armyworm,corn,9.18,Watchlist
commodity_month,2021,March,3,rice,,,,89,89,543.29,1088,543.29,0,0,11.36,50,0,2,Plant Hopper,rice,6.23,Watchlist
commodity_month,2021,April,4,corn,,,,24,24,976.65,991,976.65,0,0,23.33,76,0,3,Fall Armyworm,corn,15.14,Watchlist
commodity_month,2021,April,4,rice,,,,54,54,663.7,725,663.7,0,0,25,60,0,6,Plant Hopper,rice,10.64,Watchlist
commodity_month,2021,May,5,corn,,,,4,4,10.5,10,10.5,0,0,34,60,0,1,Fall Armyworm,corn,9.47,Watchlist
commodity_month,2021,May,5,hvc,,,,1,1,0.02,1,0.4,0,0,5,5,9,1,Stem/Shoot/Fruit Borer,hvc,16.5,Watchlist
commodity_month,2021,May,5,rice,,,,23,23,36.42,97,34.5,0,0,11.65,48,0,0,Fall Armyworm,rice,4.17,Watchlist
commodity_month,2021,June,6,corn,,,,7,7,12.3,7,12.3,0,0,21,52,0,1,Fall Armyworm,corn,5.71,Watchlist
commodity_month,2021,June,6,rice,,,,55,54,241.89,383,204.81,0,0,11.13,80,0,3,Fall Armyworm,rice,5.02,Watchlist
commodity_month,2021,July,7,corn,,,,149,148,3310.64,2799,3307.64,0,0,11.77,60,0,1,Fall Armyworm,corn,9.3,Watchlist
commodity_month,2021,July,7,rice,,,,28,28,121.32,204,116.32,0,0,10.82,70,0,1,Leaf Folder/Miner,rice,5.06,Watchlist
commodity_month,2021,August,8,corn,,,,47,47,1424.5,1047,1424.5,0,0,12.83,40,0,0,Fall Armyworm,corn,11.17,Watchlist
commodity_month,2021,August,8,rice,,,,81,81,898.94,821,912.94,0,0,16.81,90,0,5,Plant Hopper,rice,7.62,Watchlist
commodity_month,2021,September,9,corn,,,,5,5,75,46,75,0,0,11,15,0,0,Fall Armyworm,corn,6.94,Watchlist
commodity_month,2021,September,9,rice,,,,156,154,3315.19,1004,3295.19,0,0,23.83,90,0,31,Plant Hopper,rice,10.21,Watchlist
commodity_month,2021,October,10,corn,,,,10,10,47,21,47,0,0,31.9,60,0,5,Fall Armyworm,corn,9.07,Watchlist
commodity_month,2021,October,10,rice,,,,32,32,719.4,82,719.4,0,0,16,70,0,3,Plant Hopper,rice,7.45,Watchlist
commodity_month,2021,November,11,corn,,,,31,31,837.53,702,837.53,0,0,10.45,38,0,0,Fall Armyworm,corn,11.49,Watchlist
commodity_month,2021,November,11,hvc,,,,5,5,15,7,15,0,0,5.75,6,9,2,Stem/Shoot/Fruit Borer,hvc,7.86,Watchlist
commodity_month,2021,November,11,rice,,,,29,29,200.5,0,177.5,0,0,9.66,30,0,0,Rbb,rice,3.28,Watchlist
commodity_month,2021,December,12,corn,,,,47,47,822.2,779,819.5,0,0,9.23,18,0,0,Fall Armyworm,corn,8.59,Watchlist
commodity_month,2021,December,12,rice,,,,45,45,307.14,0,307.14,231,231,4.05,12,0,0,Rodents,rice,2.86,Watchlist
commodity_month,2022,January,1,corn,,,,65,65,1459.6,1342,1464.6,0,0,18.26,46,0,0,Fall Armyworm,corn,12.29,Watchlist
commodity_month,2022,January,1,rice,,,,148,146,2729.14,1193,2731.66,0,0,9.18,89,0,4,Rodents,rice,6.38,Watchlist
commodity_month,2022,February,2,corn,,,,44,44,1041.48,737,1041.53,0,0,18.43,50,0,4,Fall Armyworm,corn,11.3,Watchlist
commodity_month,2022,February,2,rice,,,,289,289,2311.49,1999,2313.76,0,0,20.76,90,0,26,Blast/Blight/Spot,rice,7.9,Watchlist
commodity_month,2022,March,3,corn,,,,20,20,86.3,85,86.3,0,0,15.6,50,0,1,Fall Armyworm,corn,5.5,Watchlist
